"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"83","RT @TiaMari489: We are proud to join @justicedems to lift up #DCCCBlacklist “Incumbents who engage fully with their constituents shouldn’t…",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403892450189312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElectoralEquity",24,TRUE,FALSE,NA,NA
"84","RT @kylegriffin1: Trump reportedly told border agents last week to not let migrants in.

After Trump left, agents sought advice from their…",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403892332933120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","astrospiff",2891,TRUE,FALSE,NA,NA
"85","RT @CNN: READ: Judge's order blocking ""remain in Mexico"" policy https://t.co/CuW7uGnMjo",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403891510792193",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonJ68371165",67,TRUE,FALSE,NA,NA
"86","RT @jbouie: basically if you think that democrats need to co-opt trump's white blue collar identity politics you should just say so!",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403890554437632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justhate",94,TRUE,FALSE,NA,NA
"87","RT @mana_kailani: It’s starting to smell like a #Visagate Aupairs, Christmas Is detainees, Asian women for Qld mayor and now Special treatm…",FALSE,0,NA,2019-04-08 23:59:45,FALSE,NA,"1115403890101325826",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bwalem",184,TRUE,FALSE,NA,NA
"88","RT @HillaryClinton: Mitch McConnell reportedly has no interest in putting the #ForThePeople Act up to a vote in the Senate. 

Kentuckians:…",FALSE,0,NA,2019-04-08 23:59:44,FALSE,NA,"1115403888037892101",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uskiwiblend",6348,TRUE,FALSE,NA,NA
"89","'Liberal support just bleeding all over the place' - https://t.co/nfGPrmRzoo https://t.co/BAqBGpuGv9",FALSE,0,NA,2019-04-08 23:59:44,FALSE,NA,"1115403885894483968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheRetiredBankr",0,FALSE,FALSE,NA,NA
"90","RT @madeleine: Our country isn’t full, and ironically Homeland Security is empty. https://t.co/a3BBolNXN5",FALSE,0,NA,2019-04-08 23:59:44,FALSE,NA,"1115403885085167616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DeeLoralei",2857,TRUE,FALSE,NA,NA
"91","RT @Reuters: Brazil's Bolsonaro says working with U.S. to sow 'dissent' in Venezuela army https://t.co/GCle9uvkhj https://t.co/4N8OJAQ1H7",FALSE,0,NA,2019-04-08 23:59:44,FALSE,NA,"1115403884829335552",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","roccadvogados",24,TRUE,FALSE,NA,NA
"92","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:59:43,FALSE,NA,"1115403884296433664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TER1776",5543,TRUE,FALSE,NA,NA
"93","@Sun_Q_Tzu I tried, I could not listen to the cursing.  She has no idea what patriots think.  No idea how we deplor… https://t.co/leWiIuHR4f",FALSE,1,"Sun_Q_Tzu",2019-04-08 23:59:43,TRUE,"1115400630946938886","1115403883931680768","1070821374317473792","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Girlieg27537038",0,FALSE,FALSE,NA,NA
"94","RT @WarmongerHodges: This isn't about antisemitism. It not even about Israel. This is a grotesque personal vendetta against Jeremy Corbyn b…",FALSE,0,NA,2019-04-08 23:59:43,FALSE,NA,"1115403882853732352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANTONIEEQUI",810,TRUE,FALSE,NA,NA
"95","RT @IsuphJt: Lol! Yet As a UK trained Medical Doctor, Banker &amp; Politician stands accused of retaining services of cultists cum political th…",FALSE,0,NA,2019-04-08 23:59:43,FALSE,NA,"1115403881448652800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","DIgbasan",22,TRUE,FALSE,NA,NA
"96","""That is likely to add to the president’s anger..."" 

He gets that way when his cruelty is challenged. Just like GO… https://t.co/F330XdSQOt",FALSE,0,NA,2019-04-08 23:59:42,TRUE,NA,"1115403879926116352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ErstwhileCon",0,FALSE,FALSE,NA,NA
"97","RT @trramesh: Finally a Supreme Court Judge asks the most obvious question. May his tribe florish. Why government officials are managing re…",FALSE,0,NA,2019-04-08 23:59:42,FALSE,NA,"1115403879594766341",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ballava_",779,TRUE,FALSE,NA,NA
"98","RT @ABC: HAPPENING NOW: Maryland officials hold news conference after feds charge man accused of plotting to ram stolen truck into pedestri…",FALSE,0,NA,2019-04-08 23:59:42,FALSE,NA,"1115403879519121409",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjmmcmanus",285,TRUE,FALSE,NA,NA
"99","RT @Acosta: Judge blocks policy forcing some asylum seekers to remain in Mexico @CNNPolitics https://t.co/fsYApogiJN",FALSE,0,NA,2019-04-08 23:59:42,FALSE,NA,"1115403879213146120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","judiperry",285,TRUE,FALSE,NA,NA
"100","RT @jaketapper: More context to Nielsen ousting: Trump pushed to close El Paso border, told agents not to admit migrants and to resume fami…",FALSE,0,NA,2019-04-08 23:59:42,FALSE,NA,"1115403878294536192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NYDavePerez",1307,TRUE,FALSE,NA,NA
"101","RT @jaketapper: Trump is removing US Secret Service director - CNNPolitics https://t.co/Fs2C5kLgH9",FALSE,0,NA,2019-04-08 23:59:42,FALSE,NA,"1115403877191258112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dee_etome",1304,TRUE,FALSE,NA,NA
"102","The Prime Minister has a point: a no-deal Brexit could unravel our United Kingdom.  Yet more sycophantic claptrap f… https://t.co/1MXBUveuqr",FALSE,0,NA,2019-04-08 23:59:41,TRUE,NA,"1115403875400462336",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ann_dowley",0,FALSE,FALSE,NA,NA
"103","RT @joshscampbell: The woman arrested for making unlawful entry to the President’s Mar-a-Lago resort had thousands of dollars in cash in he…",FALSE,0,NA,2019-04-08 23:59:41,FALSE,NA,"1115403875283021824",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Kathlee08330064",366,TRUE,FALSE,NA,NA
"104","RT @AndrewPollackFL: Since 2011, illegals in Texas have committed:

• 1,351 homicides
• 7,156 sexual assaults
• 79,900 drug charges
• 815 k…",FALSE,0,NA,2019-04-08 23:59:41,FALSE,NA,"1115403875127840768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bradschnider",8067,TRUE,FALSE,NA,NA
"105","RT @ABC: California Rep. Eric Swalwell is the latest Democrat to launch a run for the White House. https://t.co/x7r8neF5mm https://t.co/Yhf…",FALSE,0,NA,2019-04-08 23:59:41,FALSE,NA,"1115403874624397312",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ParuchGretchen",21,TRUE,FALSE,NA,NA
"106","RT @CNN: JUST IN: A federal judge in California blocked the Trump administration's policy of returning some asylum seekers to Mexico to awa…",FALSE,0,NA,2019-04-08 23:59:41,FALSE,NA,"1115403874326724610",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SharonJ68371165",317,TRUE,FALSE,NA,NA
"107","RT @FAIRImmigration: Trump declares 'country is full' in Fox News interview, says US can no longer accept illegal aliens https://t.co/9LGWS…",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403870828732417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rab1432",267,TRUE,FALSE,NA,NA
"108","RT @RWPUSA: A Treasury Secretary -- and his now wife -- busted for trying to evade federal conflict of interest laws.
He should be fired.…",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403870367354880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RoseNtheWoods",5543,TRUE,FALSE,NA,NA
"109","@Hub_Arkush Hub maybe its your previous tweets. Like I have replied before. Stick with football and stay away from… https://t.co/j6kF71YBsg",FALSE,0,"Hub_Arkush",2019-04-08 23:59:40,TRUE,"1114960323847520259","1115403870073688065","772426082","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChicagoEd",0,FALSE,FALSE,NA,NA
"110","RT @BarbraStreisand: Trump has fired the heads of Homeland Security and Secret Service in his slide toward authoritarianism. He wants only…",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403869037551616",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","thaneofcawdor8",331,TRUE,FALSE,NA,NA
"111","Half the women are gone from Trump's Cabinet — CNN Politics https://t.co/bh80tqZ69y",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403869016584192",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","YourKinfolkz",1,FALSE,FALSE,NA,NA
"112","RT @AnnCoulter: It's weird that someone like Nielsen with absolutely no experience in immigration didn't know what to do. 
https://t.co/HYw…",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403869008347136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BrianASpeer",294,TRUE,FALSE,NA,NA
"113","RT @raymysterio305: Fellow Americans,

Seeing the Democrat candidates running for President in 2020, I'm thinking if THEY are the measuring…",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403868358217730",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","dek910_2",685,TRUE,FALSE,NA,NA
"114","RT @kenvogel: NEW: @StevenMnuchin1 claimed OLEG DERIPASKA's ""children did in no way benefit from sanctions relief.”

BUT: The @USTreasury a…",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403868219826177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Upst8Downst8",1934,TRUE,FALSE,NA,NA
"115","RT @atrupar: Republicans think this is fine https://t.co/SIbgKAHhJY https://t.co/jhHovqZLfM",FALSE,0,NA,2019-04-08 23:59:40,FALSE,NA,"1115403868081479680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YallRCrazy",79,TRUE,FALSE,NA,NA
"116","RT @JamilSmith: Trump wanted to separate families wantonly. Families that entered through legal ports of entry seeking asylum. Even if they…",FALSE,0,NA,2019-04-08 23:59:39,FALSE,NA,"1115403867662032897",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hesiod2k11",304,TRUE,FALSE,NA,NA
"117","Congressman and RussiaGate Conspiracy Theorist Running for President - Big League Politics https://t.co/Frq1muGfNj",FALSE,0,NA,2019-04-08 23:59:39,FALSE,NA,"1115403867641012231",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","axsomreport",0,FALSE,FALSE,NA,NA
"118","RT @JeffreyGoldberg: A very good day to read the definitive profile of Stephen Miller: 
https://t.co/o2jP5zBqra",FALSE,0,NA,2019-04-08 23:59:39,FALSE,NA,"1115403866130878465",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kealoha303",86,TRUE,FALSE,NA,NA
"119","RT @BarbraStreisand: Trump has fired the heads of Homeland Security and Secret Service in his slide toward authoritarianism. He wants only…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403863652216832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","corcoran_joan",331,TRUE,FALSE,NA,NA
"120","RT @kenvogel: NEW: @StevenMnuchin1 claimed OLEG DERIPASKA's ""children did in no way benefit from sanctions relief.”

BUT: The @USTreasury a…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403863383773184",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","Anthropic",1934,TRUE,FALSE,NA,NA
"121","RT @kenvogel: NEW: @StevenMnuchin1 claimed OLEG DERIPASKA's ""children did in no way benefit from sanctions relief.”

BUT: The @USTreasury a…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403862595096576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImagineWorldas1",1934,TRUE,FALSE,NA,NA
"122","@a_dawgdiggity Also if you’re saying our president is a poster for “ supporting violence and hate “ you obviously k… https://t.co/YHmhxJCwnR",FALSE,0,"a_dawgdiggity",2019-04-08 23:59:38,TRUE,"1115361171232706561","1115403862515560456","312497644","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jordandaileyy01",0,FALSE,FALSE,NA,NA
"123","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403861810749440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingsCupRun27",3627,TRUE,FALSE,NA,NA
"124","RT @WeldPond: So the Secret Service stuck Zhang's thumbdrive into their computer. https://t.co/0T6LAfOtEl https://t.co/RSfUgw4I4n",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403861735477248",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ToriRob11",4912,TRUE,FALSE,NA,NA
"125","RT @OwenPaterson: My @Telegraph piece on the binary choice facing the Government. If we leave on 12th April, it will have honoured the prom…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403861655740417",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dodgy_uk",656,TRUE,FALSE,NA,NA
"126","RT @kylegriffin1: Trump mocked the man, a retired Marine major general, who he just ousted as head of the Secret Service.

NYT reports Trum…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403861399703553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Thaworden11",2788,TRUE,FALSE,NA,NA
"127","RT @MikeGravel: Here's the official Mike Gravel 2020 Campaign Launch Ad - ""Rock 2.0""
Join the #Gravelanche to push American politics to the…",FALSE,0,NA,2019-04-08 23:59:38,FALSE,NA,"1115403860040998913",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","2020winner",959,TRUE,FALSE,NA,NA
"128","@Chatterj1Asking @TajinderBagga See how she is imposing allegation on India. She should be treated like a way separ… https://t.co/zfvv3xprHD",FALSE,3,"Chatterj1Asking",2019-04-08 23:59:37,TRUE,"1115309051271962624","1115403859554254848","744496193733013504","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ChaukidarNik",0,FALSE,FALSE,NA,NA
"129","RT @no_silenced: @realDonaldTrump You’re polling at 51% and rising fast Mr President..... Great job... Keep up the good work...<U+0001F44D>

https://t…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403859277615105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonicaTerra6",13,TRUE,FALSE,NA,NA
"130","RT @atrupar: Republicans think this is fine https://t.co/SIbgKAHhJY https://t.co/jhHovqZLfM",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403859143192576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rainaftersno",79,TRUE,FALSE,NA,NA
"131","RT @HispanicCaucus: ""He just wants to separate families.""

It is alarming to read that the President is acting in bad faith &amp; against the w…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403859076104192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alinamercedes",20,TRUE,FALSE,NA,NA
"132","RT @ABC: A 55-year-old New York man was arrested and charged with threatening to murder Minnesota Rep. Ilhan Omar. https://t.co/vPhezpyhxH…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403858837110784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nana2qps",61,TRUE,FALSE,NA,NA
"133","RT @nytpolitics: Representative @EricSwalwell, the 18th Democrat in the race, said gun control would be the top focus of his campaign https…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403857872531467",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SusanCarver19",23,TRUE,FALSE,NA,NA
"134","RT @mcspocky: Is this part of tRump's version of, ""The Night Of The Long Knives?""
#NightOfTheVeryShortKnives

https://t.co/wRPB0vfbiJ
https…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403857679593473",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","llidenn",115,TRUE,FALSE,NA,NA
"135","RT @rgoodlaw: ""'There is a near-systematic purge happening at the nation's second-largest national security agency,' one senior administrat…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403857331466240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","roxycat7",3627,TRUE,FALSE,NA,NA
"136","RT @Fahrenthold: RE-UPPING: @realdonaldtrump's company relied on undocumented immigrants to build and operate its NJ course -- employing so…",FALSE,0,NA,2019-04-08 23:59:37,FALSE,NA,"1115403856614240257",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","morrisadasilva",2696,TRUE,FALSE,NA,NA
